
 ================================================================================================================================
   Kinetic data summary @  298.15K
 ================================================================================================================================
        Reaction                                                                        DG            DH            DS               
                                                                                        [kcal/mol]    [kcal/mol]    [cal/mol/K]      
 ================================================================================================================================
 1      H2+M=2H+M                                                                       97.160        104.195       23.597        
 Reaction order (backward) = 2.000e+00
 k = 1.000000e+13 exp(-2.853781e+08/RT)  [m3/kmol/s] and [J/kmol]
 k = 1.000000e+16 exp(-68200.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           2.052e-37     1.518e-02     1.352e-35     2.496         0.949         -5.156        2.0522e-34    1.352e-29     
    1000          1.241e-02     9.453e-02     1.312e-01     4.687         2.567         -2.120        1.2407e+01    1.312e+05     
    1500          1.155e+03     1.512e-01     7.637e+03     5.631         3.018         -1.742        1.1546e+06    7.637e+09     
    2000          3.522e+05     1.957e-01     1.800e+06     6.482         3.099         -1.691        3.5224e+08    1.800e+12     
    2500          1.090e+07     2.281e-01     4.779e+07     7.341         2.941         -1.760        1.0901e+10    4.779e+13     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  396 Simple
  2C3H2  = C2H2 + C4H2 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 2.000000e+10 exp(-3.556766e+08/RT)  [m3/kmol/s] and [J/kmol]
 k = 2.000000e+13 exp(-85000.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           2.363e-52     2.127e+60     1.111e-112    -82.804       -87.012       -14.026       2.3629e-49    1.111e-106    
    1000          5.281e-09     1.392e+16     3.794e-25     -73.861       -86.071       -12.210       5.2815e-06    3.794e-19     
    1500          8.232e-03     7.759e+09     1.061e-12     -67.872       -85.492       -11.746       8.2322e+00    1.061e-06     
    2000          1.028e+01     6.130e+06     1.677e-06     -62.108       -84.742       -11.317       1.0278e+04    1.677e+00     
    2500          7.408e+02     8.791e+04     8.427e-03     -56.551       -83.843       -10.917       7.4083e+05    8.427e+03     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  397 Simple
  H + C3H3  = C3H4-A 
================================================================================================================================
 Change in moles in the reaction = -1.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 1.000e+00
 k = 2.050000e+10 T^0.206 exp(7.239064e+05/RT)  [m3/kmol/s] and [J/kmol]
 k = 2.050000e+13 T^0.206 exp(173.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [1/s] or [1/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           4.807e+10     4.185e+60     1.148e-50     -81.298       -90.483       -30.616       4.8066e+13    1.148e-47     
    1000          2.951e+10     2.854e+14     1.034e-04     -57.379       -93.126       -35.747       2.9513e+13    1.034e-01     
    1500          8.566e+09     6.675e+07     1.283e+02     -39.353       -93.724       -36.247       8.5661e+12    1.283e+05     
    2000          3.018e+09     3.403e+04     8.867e+04     -21.200       -93.853       -36.327       3.0179e+12    8.867e+07     
    2500          1.253e+09     3.790e+02     3.307e+06     -3.049        -93.708       -36.264       1.2535e+12    3.307e+09     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  398 Simple
  H + C3H3  = C3H4-P 
================================================================================================================================
 Change in moles in the reaction = -1.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 1.000e+00
 k = 6.400000e+10 T^0.102 exp(1.305542e+05/RT)  [m3/kmol/s] and [J/kmol]
 k = 6.400000e+13 T^0.102 exp(31.20/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [1/s] or [1/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           6.669e+10     6.850e+61     9.736e-52     -82.964       -91.800       -29.452       6.6690e+13    9.736e-49     
    1000          4.543e+10     1.004e+15     4.524e-05     -59.879       -94.536       -34.657       4.5432e+13    4.524e-02     
    1500          1.320e+10     1.839e+08     7.178e+01     -42.373       -95.241       -35.245       1.3198e+13    7.178e+04     
    2000          4.628e+09     8.229e+04     5.624e+04     -24.708       -95.450       -35.371       4.6279e+12    5.624e+07     
    2500          1.911e+09     8.445e+02     2.263e+06     -7.029        -95.360       -35.333       1.9110e+12    2.263e+09     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  399 Simple
  2C2H2  = H + C4H3 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 2.000000e+13 exp(-3.410310e+08/RT)  [m3/kmol/s] and [J/kmol]
 k = 2.000000e+16 exp(-81500.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           8.383e-47     9.940e-54     8.434e+06     72.750        72.877        0.425         8.3831e-44    8.434e+12     
    1000          3.074e-05     2.539e-16     1.211e+11     71.353        74.703        3.350         3.0743e-02    1.211e+17     
    1500          2.664e+01     7.777e-11     3.425e+11     69.378        76.000        4.414         2.6638e+04    3.425e+17     
    2000          2.480e+04     4.733e-08     5.239e+11     67.026        76.906        4.940         2.4796e+07    5.239e+17     
    2500          1.499e+06     2.306e-06     6.499e+11     64.478        77.525        5.219         1.4987e+09    6.499e+17     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  400 Simple
  C2H2 + C4H2  = C2H + C4H3 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 3.000000e+11 exp(-4.058897e+08/RT)  [m3/kmol/s] and [J/kmol]
 k = 3.000000e+14 exp(-97000.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           6.409e-60     1.198e-71     5.352e+11     97.345        101.058       12.376        6.4094e-57    5.352e+17     
    1000          1.888e-10     3.640e-20     5.186e+09     88.937        100.895       11.958        1.8881e-07    5.186e+15     
    1500          2.203e-03     8.231e-13     2.677e+09     82.934        100.989       12.036        2.2032e+00    2.677e+15     
    2000          7.526e+00     3.938e-09     1.911e+09     76.908        101.048       12.070        7.5262e+03    1.911e+15     
    2500          9.924e+02     6.371e-07     1.558e+09     70.868        101.060       12.077        9.9240e+05    1.558e+15     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  401 Simple
  C2H + C3H4-P  => CH3 + C4H2 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 k = 3.000000e+08 exp(-3.347544e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 3.000000e+11 exp(-8000.00/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           4.453e+02     0             0             -33.697       -34.993       -4.319        4.4529e+05    0             
    1000          5.353e+06     0             0             -31.674       -33.970       -2.296        5.3528e+09    0             
    1500          2.048e+07     0             0             -30.546       -33.941       -2.264        2.0485e+10    0             
    2000          4.007e+07     0             0             -29.382       -34.190       -2.404        4.0073e+10    0             
    2500          5.994e+07     0             0             -28.137       -34.572       -2.574        5.9938e+10    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  402 Simple
  O + C4H2  = CO + C3H2 
================================================================================================================================
 Change in moles in the reaction = 0
 Reaction order (forward)  = 2.000
 Reaction order (backward) = 2.000
 k = 2.700000e+10 exp(-6.946154e+06/RT)  [m3/kmol/s] and [J/kmol]
 k = 2.700000e+13 exp(-1660.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           1.667e+09     2.121e+53     7.859e-45     -73.195       -70.210       9.948         1.6671e+12    7.859e-39     
    1000          1.171e+10     1.512e+17     7.744e-08     -78.601       -72.290       6.310         1.1710e+13    7.744e-02     
    1500          1.547e+10     7.407e+11     2.089e-02     -81.460       -73.658       5.201         1.5470e+13    2.089e+04     
    2000          1.778e+10     1.460e+09     1.218e+01     -83.857       -74.999       4.429         1.7781e+13    1.218e+07     
    2500          1.933e+10     3.248e+07     5.952e+02     -85.918       -76.330       3.835         1.9330e+13    5.952e+08     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  403 Simple
  OH + C4H2  => HCO + C3H2 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 k = 3.000000e+09 exp(-2.092215e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 3.000000e+12 exp(-5000.00/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           6.828e+05     0             0             13.522        16.785        10.879        6.8285e+08    0             
    1000          2.423e+08     0             0             7.411         15.122        7.710         2.4226e+11    0             
    1500          5.605e+08     0             0             3.691         14.532        7.227         5.6048e+11    0             
    2000          8.525e+08     0             0             0.147         14.091        6.972         8.5251e+11    0             
    2500          1.096e+09     0             0             -3.301        13.789        6.836         1.0964e+12    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  404 Simple
  OH + C4H3  => CO + 0.5C3H4-P + 0.5C3H4-A 
================================================================================================================================
 Change in moles in the reaction = 0
 Reaction order (forward)  = 2.000
 k = 3.000000e+09  [m3/kmol/s] and [J/kmol]
 k = 3.000000e+12  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           3.000e+09     0             0             -118.169      -120.261      -6.976        3.0000e+12    0             
    1000          3.000e+09     0             0             -111.519      -122.438      -10.919       3.0000e+12    0             
    1500          3.000e+09     0             0             -105.868      -123.227      -11.573       3.0000e+12    0             
    2000          3.000e+09     0             0             -100.007      -123.690      -11.842       3.0000e+12    0             
    2500          3.000e+09     0             0             -94.044       -124.039      -11.998       3.0000e+12    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  405 Simple
  H + CH3CO  = CH3CHO 
================================================================================================================================
 Change in moles in the reaction = -1
 Reaction order (forward)  = 2.000
 Reaction order (backward) = 1.000
 k = 1.300000e+10  [m3/kmol/s] and [J/kmol]
 k = 1.300000e+13  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [1/s] or [1/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           1.300e+10     2.079e+60     6.252e-51     -80.881       -89.366       -28.285       1.3000e+13    6.252e-48     
    1000          1.300e+10     8.463e+14     1.536e-05     -59.540       -91.058       -31.519       1.3000e+13    1.536e-02     
    1500          1.300e+10     2.850e+08     4.561e+01     -43.680       -91.435       -31.837       1.3000e+13    4.561e+04     
    2000          1.300e+10     1.769e+05     7.349e+04     -27.750       -91.465       -31.858       1.3000e+13    7.349e+07     
    2500          1.300e+10     2.223e+03     5.848e+06     -11.837       -91.299       -31.785       1.3000e+13    5.848e+09     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  406 Simple
  O2 + C3H4-P  => HCO + CH3CO 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 k = 7.000000e+10 exp(-1.715616e+08/RT)  [m3/kmol/s] and [J/kmol]
 k = 7.000000e+13 exp(-41000.00/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           9.422e-20     0             0             -39.542       -36.804       9.129         9.4221e-17    0             
    1000          7.653e+01     0             0             -45.225       -37.779       7.446         7.6527e+04    0             
    1500          7.429e+04     0             0             -48.819       -38.358       6.974         7.4286e+07    0             
    2000          2.314e+06     0             0             -52.225       -38.896       6.664         2.3145e+09    0             
    2500          1.822e+07     0             0             -55.499       -39.385       6.445         1.8221e+10    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  407 Simple
  O2 + CH3CHO  = HO2 + CH2CHO 
================================================================================================================================
 Change in moles in the reaction = 0
 Reaction order (forward)  = 2.000
 Reaction order (backward) = 2.000
 k = 4.000000e+10 exp(-2.050371e+08/RT)  [m3/kmol/s] and [J/kmol]
 k = 4.000000e+13 exp(-49000.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           7.992e-26     9.115e-33     8.768e+06     43.978        45.727        5.832         7.9915e-23    8.768e+12     
    1000          7.802e-01     2.611e-09     2.989e+08     39.270        46.391        7.120         7.8024e+02    2.989e+14     
    1500          2.899e+03     6.242e-06     4.644e+08     35.719        46.296        7.051         2.8985e+06    4.644e+14     
    2000          1.767e+05     3.007e-04     5.874e+08     32.226        46.074        6.924         1.7666e+08    5.874e+14     
    2500          2.080e+06     3.041e-03     6.841e+08     28.789        45.863        6.830         2.0803e+09    6.841e+14     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  408 Simple
  H + CH3CHO  = H2 + CH3CO 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 5.000000e+04 T^2.000 exp(-1.506395e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 5.000000e+07 T^2.000 exp(-3600.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           1.072e+07     6.735e+11     1.592e-05     -16.235       -14.835       4.668         1.0725e+10    1.592e+01     
    1000          8.168e+09     1.883e+04     4.337e+05     -19.559       -15.164       4.395         8.1682e+12    4.337e+11     
    1500          3.362e+10     1.394e+03     2.412e+07     -21.578       -16.029       3.699         3.3619e+13    2.412e+13     
    2000          8.084e+10     3.503e+02     2.308e+08     -23.283       -16.991       3.146         8.0837e+13    2.308e+14     
    2500          1.514e+11     1.457e+02     1.039e+09     -24.746       -17.930       2.726         1.5140e+14    1.039e+15     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  409 Fall-off (Troe)
  C2H5CHO (+M)  = HCO + C2H5 (+M) 
================================================================================================================================
 Change in moles in the reaction = 1.000e+00
 Reaction order (forward)  = 1.000e+00
 Reaction order (backward) = 2.000e+00
 Low pressure:  k = 2.870000e+81 T^-18.600 exp(-4.228785e+08/RT)  [m3/kmol/s]
 Low pressure:  k = 2.870000e+84 T^-18.600 exp(-101060.00/RT)  [cm3/mol/s]
 High pressure: k = 1.300000e+26 T^-3.000 exp(-3.615594e+08/RT)  [1/s]
 High pressure: k = 1.300000e+26 T^-3.000 exp(-86405.90/RT)  [1/s]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 Third-body efficiencies:  
 Troe parameters:  
 a:   2.491e-03
 T***:3.768e+02
 T*:  6.089e+00
 T**: 4.632e+03
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           5.362e-45     3.700e-53     1.449e+08     70.057        82.856        42.664        5.3621e-45    1.449e+14     
    1000          1.478e-02     2.313e-11     6.391e+08     39.904        82.548        42.645        1.4782e-02    6.391e+14     
    1500          6.578e+03     1.477e-05     4.454e+08     18.807        81.462        41.769        6.5783e+03    4.454e+14     
    2000          2.937e+06     9.818e-03     2.992e+08     -1.896        80.245        41.070        2.9375e+06    2.992e+14     
    2500          6.514e+07     4.332e-01     1.504e+08     -22.290       79.047        40.535        6.5140e+07    1.504e+14     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  410 Fall-off (Troe)
  C2H5CHO (+M)  = CH3 + CH2CHO (+M) 
================================================================================================================================
 Change in moles in the reaction = 1.000e+00
 Reaction order (forward)  = 1.000e+00
 Reaction order (backward) = 2.000e+00
 Low pressure:  k = 1.260000e+84 T^-19.400 exp(-4.237991e+08/RT)  [m3/kmol/s]
 Low pressure:  k = 1.260000e+87 T^-19.400 exp(-101280.00/RT)  [cm3/mol/s]
 High pressure: k = 1.160000e+25 T^-2.800 exp(-3.586818e+08/RT)  [1/s]
 High pressure: k = 1.160000e+25 T^-2.800 exp(-85718.20/RT)  [1/s]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 Third-body efficiencies:  
 Troe parameters:  
 a:   2.491e-03
 T***:3.725e+02
 T*:  6.089e+00
 T**: 5.252e+03
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           4.753e-45     2.761e-53     1.721e+08     70.231        82.391        40.532        4.7526e-45    1.721e+14     
    1000          7.580e-03     1.584e-11     4.786e+08     40.656        83.101        42.445        7.5796e-03    4.786e+14     
    1500          3.182e+03     1.117e-05     2.849e+08     19.640        82.022        41.588        3.1822e+03    2.849e+14     
    2000          1.414e+06     7.707e-03     1.835e+08     -0.934        80.503        40.718        1.4142e+06    1.835e+14     
    2500          3.290e+07     3.405e-01     9.662e+07     -21.094       78.757        39.940        3.2899e+07    9.662e+13     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  411 Simple
  C2H5CHO  => H + CO + C2H5 
================================================================================================================================
 Change in moles in the reaction = 2.000e+00
 Reaction order (forward)  = 1.000e+00
 k = 9.400000e+16 T^-0.430 exp(-3.731131e+08/RT)  [1/s] and [J/kmol]
 k = 9.400000e+16 T^-0.430 exp(-89167.00/RT)  [1/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           8.800e-50     0             0             79.438        98.560        63.742        8.7998e-50    0             
    1000          1.563e-04     0             0             33.073        99.869        66.796        1.5634e-04    0             
    1500          4.118e+02     0             0             -0.202        99.175        66.251        4.1182e+02    0             
    2000          6.444e+05     0             0             -33.158       97.981        65.570        6.4441e+05    0             
    2500          5.205e+07     0             0             -65.775       96.498        64.909        5.2047e+07    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  412 Simple
  C2H5CHO  = C2H6 + CO 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 1.000
 Reaction order (backward) = 2.000
 k = 1.000000e+14 exp(-3.138322e+08/RT)  [1/s] and [J/kmol]
 k = 1.000000e+14 exp(-75000.00/RT)  [1/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           2.280e-41     2.665e+07     8.557e-49     -12.102       -2.203        32.998        2.2804e-41    8.557e-43     
    1000          4.050e-03     5.818e+05     6.961e-09     -35.133       -2.888        32.245        4.0495e-03    6.961e-03     
    1500          1.179e+03     2.204e+05     5.350e-03     -51.015       -4.022        31.329        1.1792e+03    5.350e+03     
    2000          6.364e+05     1.127e+05     5.649e+00     -66.496       -5.259        30.618        6.3636e+05    5.649e+06     
    2500          2.773e+07     6.708e+04     4.134e+02     -81.653       -6.585        30.027        2.7731e+07    4.134e+08     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  413 Simple
  C2H5CHO + H  => H2 + CO + C2H5 
================================================================================================================================
 Change in moles in the reaction = 1.000e+00
 Reaction order (forward)  = 2.000e+00
 k = 1.600000e+11 exp(-2.661297e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 1.600000e+14 exp(-6360.00/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           3.719e+06     0             0             -17.679       -5.641        40.126        3.7195e+09    0             
    1000          6.517e+09     0             0             -46.025       -6.354        39.671        6.5167e+12    0             
    1500          1.894e+10     0             0             -65.459       -8.290        38.113        1.8941e+13    0             
    2000          3.229e+10     0             0             -84.190       -10.475       36.858        3.2290e+13    0             
    2500          4.447e+10     0             0             -102.358      -12.731       35.851        4.4472e+13    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  414 Simple
  C2H5CHO + OH  => H2O + CO + C2H5 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 2.000000e+10 exp(-2.636191e+06/RT)  [m3/kmol/s] and [J/kmol]
 k = 2.000000e+13 exp(-630.00/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           6.951e+09     0             0             -31.555       -20.302       37.512        6.9508e+12    0             
    1000          1.457e+10     0             0             -57.732       -21.258       36.474        1.4566e+13    0             
    1500          1.619e+10     0             0             -75.613       -22.946       35.112        1.6189e+13    0             
    2000          1.707e+10     0             0             -92.895       -24.784       34.055        1.7068e+13    0             
    2500          1.762e+10     0             0             -109.705      -26.663       33.217        1.7618e+13    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  415 Simple
  C2H5CHO + HO2  => H2O2 + CO + C2H5 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 5.000000e+09 exp(-5.213800e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 5.000000e+12 exp(-12460.00/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           4.179e+00     0             0             -0.131        11.140        37.570        4.1794e+03    0             
    1000          9.454e+06     0             0             -26.894       10.950        37.844        9.4540e+09    0             
    1500          7.645e+07     0             0             -45.557       9.674         36.820        7.6454e+10    0             
    2000          2.174e+08     0             0             -63.736       8.096         35.916        2.1742e+11    0             
    2500          4.070e+08     0             0             -81.492       6.325         35.127        4.0703e+11    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  416 Simple
